unix,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
1553472000000,0.03000000,0.04000000,0.02236000,0.02423000,3386556692.80000000,1553558399999,85504774.48374800,143292,1898404916.70000000,48164911.91754900,0
1553558400000,0.02420000,0.02479000,0.01761000,0.01814000,2153929585.20000000,1553644799999,47367704.71350400,62767,1442959672.20000000,32722259.32547000,0
1553644800000,0.01814000,0.02488000,0.01653000,0.02277000,1576808988.30000000,1553731199999,32372009.86617000,95953,760939400.10000000,15673210.62115700,0
1553731200000,0.02275000,0.02388000,0.02104000,0.02293000,754926790.10000000,1553817599999,17025929.87778400,60023,359224622.90000000,8118556.78352500,0
1553817600000,0.02292000,0.02471000,0.02069000,0.02095000,928831985.50000000,1553903999999,20959578.91662800,66552,555180633.90000000,12623046.27087500,0
1553904000000,0.02098000,0.02187000,0.01929000,0.02018000,378045855.80000000,1553990399999,7707150.97785500,35853,204968831.10000000,4184489.40022500,0
1553990400000,0.02019000,0.02108000,0.01949000,0.01967000,134442726.60000000,1554076799999,2726410.83217900,13985,67133398.20000000,1368123.62920900,0
1554076800000,0.01965000,0.02009000,0.01881000,0.01935000,184913764.40000000,1554163199999,3615897.35949800,23791,76064718.20000000,1489784.11631400,0
1554163200000,0.01933000,0.02260000,0.01901000,0.02007000,454816118.60000000,1554249599999,9401596.36903800,33772,217234781.90000000,4494961.82988100,0
1554249600000,0.02006000,0.02099000,0.01736000,0.01881000,307329249.00000000,1554335999999,6060802.81541800,21191,123524362.20000000,2441555.30892900,0
1554336000000,0.01881000,0.01979000,0.01800000,0.01883000,128659390.60000000,1554422399999,2409668.28371400,14497,66345053.50000000,1245189.16918300,0
1554422400000,0.01885000,0.01986000,0.01859000,0.01900000,86810288.90000000,1554508799999,1663296.87274800,8953,44766751.30000000,859122.13537400,0
1554508800000,0.01898000,0.01935000,0.01813000,0.01835000,217721772.40000000,1554595199999,4099589.12785600,9355,153356010.00000000,2896915.08966100,0
1554595200000,0.01835000,0.01895000,0.01806000,0.01857000,83665025.50000000,1554681599999,1552605.38593400,7537,41673316.40000000,773960.97520500,0
1554681600000,0.01855000,0.01885000,0.01693000,0.01754000,126850648.70000000,1554767999999,2268336.50450200,12094,56544111.10000000,1015971.31494200,0
1554768000000,0.01754000,0.02005000,0.01655000,0.01806000,389787109.60000000,1554854399999,7217795.78393900,35148,194187457.10000000,3598345.84546900,0
1554854400000,0.01805000,0.01955000,0.01708000,0.01796000,210663746.10000000,1554940799999,3847188.46279300,21343,94609731.10000000,1738996.50327100,0
1554940800000,0.01796000,0.01896000,0.01673000,0.01789000,229916276.00000000,1555027199999,4102090.03236800,20559,112039595.60000000,2007991.75765800,0
1555027200000,0.01789000,0.01910000,0.01738000,0.01815000,249665800.90000000,1555113599999,4604506.16393900,18548,106684065.70000000,1970752.30160300,0
1555113600000,0.01814000,0.01898000,0.01788000,0.01831000,87994090.60000000,1555199999999,1615829.96056900,7923,40599596.20000000,747794.17004300,0
1555200000000,0.01830000,0.01834000,0.01725000,0.01768000,90617494.30000000,1555286399999,1603507.94671000,6939,39331439.60000000,696920.79634700,0
1555286400000,0.01768000,0.01811000,0.01694000,0.01704000,104430561.60000000,1555372799999,1840266.78767400,8292,38145386.30000000,675432.63808900,0
1555372800000,0.01702000,0.01780000,0.01687000,0.01719000,58355019.80000000,1555459199999,998627.21550600,5293,28272273.70000000,485125.51782900,0
1555459200000,0.01719000,0.01900000,0.01711000,0.01800000,208995738.60000000,1555545599999,3777044.64527800,13889,117577718.90000000,2126804.63414700,0
1555545600000,0.01798000,0.01840000,0.01759000,0.01783000,106119652.80000000,1555631999999,1908365.39663700,8389,42195188.30000000,760176.83810000,0
1555632000000,0.01781000,0.01811000,0.01740000,0.01766000,74938167.40000000,1555718399999,1327255.85911900,6245,33886743.00000000,601301.50302400,0
1555718400000,0.01770000,0.01793000,0.01730000,0.01774000,46744133.20000000,1555804799999,823724.04039300,4332,20576240.20000000,363206.61723400,0
1555804800000,0.01773000,0.01863000,0.01680000,0.01747000,187977881.50000000,1555891199999,3339068.34216400,12636,98592504.50000000,1754874.21793900,0
