unix,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore,tb_base
1561161600000,3.4,3.44,1.88,2.192,16217580.779,1561247999999,38927680.213289,97664,7058690.147,16971528.595719,0,
1561248000000,2.19,2.234,1.8,1.934,9875011.06,1561334399999,19416437.126695,44836,3568606.621,7082862.682029,0,
1561334400000,1.932,2.02,1.301,1.416,16193672.788,1561420799999,24965033.771686,61257,6900474.371,10653573.804888,0,
1561420800000,1.417,1.92,1.314,1.54,27118197.019,1561507199999,43527814.392291,108913,12583324.949,20296006.301038,0,
1561507200000,1.538,1.875,1.457,1.595,17449485.359,1561593599999,29200118.84022,75601,7654141.152,12856124.34933,0,
1561593600000,1.595,1.597,1.371,1.419,7017105.254,1561679999999,10320383.382138,32615,2943412.77,4340226.197312,0,
1561680000000,1.421,1.589,1.381,1.454,5845445.045,1561766399999,8631449.822561,27310,2652675.099,3924014.54012,0,
1561766400000,1.449,1.523,1.411,1.51,5350038.703,1561852799999,7825809.845958,21980,2260252.417,3317880.488954,0,
1561852800000,1.508,1.58,1.388,1.449,5230376.814,1561939199999,7781872.693554,23171,2362023.702,3531832.353711,0,
1561939200000,1.449,1.468,1.25,1.352,4805958.281,1562025599999,6476205.962575,20696,2423281.338,3263865.654061,0,
1562025600000,1.354,1.356,1.032,1.14,8937311.635,1562111999999,10206672.399728,37339,4266169.182,4861416.801074,0,
1562112000000,1.138,1.186,1.065,1.11,5412448.609,1562198399999,6087342.258387,24643,2310801.568,2600970.071265,0,
1562198400000,1.11,1.138,0.984,1.01,5047597.506,1562284799999,5249847.320434,20805,2203660.518,2292459.760278,0,
1562284800000,1.009,1.175,0.974,1.127,8906873.67,1562371199999,9731240.973711,34615,4419566.603,4830621.304055,0,
1562371200000,1.128,1.132,1.024,1.031,4337280.445,1562457599999,4589534.285388,21134,2019152.903,2139315.245195,0,
1562457600000,1.031,1.105,1.024,1.065,2975212.85,1562543999999,3155557.803153,15070,1461202.838,1554128.632395,0,
1562544000000,1.065,1.067,1.03,1.049,1961005.67,1562630399999,2046889.462248,11946,813276.59,849735.214538,0,
1562630400000,1.047,1.084,1.015,1.044,3709858.044,1562716799999,3876326.996917,17823,1592837.164,1672142.371014,0,
1562716800000,1.043,1.119,0.955,1.029,6983704.323,1562803199999,7248714.834329,25944,2994071.192,3135756.849684,0,
1562803200000,1.029,1.039,0.843,0.859,4781454.625,1562889599999,4500582.853336,18149,1993192.466,1882326.649945,0,
1562889600000,0.858,0.938,0.797,0.885,6857361.718,1562975999999,6041329.526692,23717,3196611.815,2824857.510249,0,
1562976000000,0.886,1.035,0.869,0.939,9350275.975,1563062399999,8906817.192181,32583,4509107.849,4302709.610824,0,
1563062400000,0.939,1.03,0.816,0.819,8737776.115,1563148799999,8137205.931774,29818,3928132.029,3681938.807725,0,
1563148800000,0.819,0.846,0.737,0.807,5111804.177,1563235199999,4070162.768848,13719,2159080.935,1725506.29896,0,
1563235200000,0.804,0.899,0.63,0.644,6813542.367,1563321599999,4977446.548463,16196,3137927.732,2294620.878788,0,
1563321600000,0.645,0.744,0.608,0.674,8854704.113,1563407999999,6073365.729118,22772,4020154.105,2759373.186806,0,
1563408000000,0.675,0.706,0.638,0.692,6328374.14,1563494399999,4281025.587034,16391,2843478.94,1923666.154349,0,
1563494400000,0.692,0.693,0.649,0.67,2684075.334,1563580799999,1786745.107734,7093,1214273.017,809483.705637,0,
1563580800000,0.67,0.752,0.656,0.708,5291301.343,1563667199999,3774145.658367,12204,2802350.968,1998501.949686,0,
1563667200000,0.707,0.712,0.657,0.692,3595344.637,1563753599999,2476130.820474,9450,1600407.036,1107088.833207,0,
1563753600000,0.695,0.705,0.631,0.642,2696291.001,1563839999999,1793822.444591,7798,1056031.14,706784.253066,0,
1563840000000,0.642,0.647,0.564,0.58,4882364.606,1563926399999,2947385.329573,13246,1955247.26,1182217.590709,0,
1563926400000,0.578,0.615,0.555,0.597,3883834.313,1564012799999,2264930.975791,10093,1797141.108,1051573.400732,0,
1564012800000,0.595,0.615,0.58,0.61,2292829.525,1564099199999,1367277.251588,5340,1043456.423,623524.366374,0,
1564099200000,0.61,0.709,0.592,0.651,8340632.352,1564185599999,5495266.571458,19919,4371841.794,2874535.423748,0,
1564185600000,0.65,0.668,0.57,0.578,4755130.478,1564271999999,2927269.212651,9763,1779251.221,1094593.736963,0,
1564272000000,0.578,0.601,0.558,0.577,2289778.751,1564358399999,1333259.961198,5756,981851.862,573025.598514,0,
1564358400000,0.576,0.594,0.552,0.571,2843701.206,1564444799999,1632366.060118,7319,1214994.341,700289.805164,0,
1564444800000,0.57,0.589,0.555,0.568,2638918.637,1564531199999,1501111.773035,5979,1055526.521,602231.298929,0,
1564531200000,0.567,0.578,0.558,0.567,2692986.065,1564617599999,1526647.397273,5357,1119675.006,636196.191405,0,
1564617600000,0.567,0.57,0.507,0.562,5847654.143,1564703999999,3139487.323194,11087,2402501.623,1292645.956906,0,
1564704000000,0.563,0.883,0.554,0.808,45578408.033,1564790399999,35139073.240862,86866,24683849.793,18871252.237612,0,
1564790400000,0.807,0.858,0.737,0.742,10880500.952,1564876799999,8516440.724485,26324,4569125.995,3587793.31108,0,
1564876800000,0.742,0.762,0.695,0.705,5935191.167,1564963199999,4246033.551464,15318,2198023.668,1573311.296591,0,
1564963200000,0.706,0.804,0.676,0.793,10595618.108,1565049599999,7738361.909611,22757,5243418.367,3856675.213429,0,
1565049600000,0.79,0.801,0.691,0.702,7417216.87,1565135999999,5550542.610622,17446,3095925.212,2326283.533118,0,
1565136000000,0.704,0.726,0.681,0.691,4998261.746,1565222399999,3506605.280258,10138,1971228.057,1386491.6284,0,
1565222400000,0.693,0.777,0.658,0.726,8792651.562,1565308799999,6317186.015736,18820,4358480.406,3157044.774678,0,
1565308800000,0.728,0.841,0.688,0.81,15089865.863,1565395199999,11475251.312664,32531,7023693.848,5386007.967932,0,
1565395200000,0.809,0.863,0.761,0.809,10668919.72,1565481599999,8680839.040503,24147,4959999.268,4044724.855271,0,
1565481600000,0.811,0.88,0.803,0.819,7440526.26,1565567999999,6259692.296966,15703,3810155.262,3210704.485349,0,
1565568000000,0.817,0.819,0.767,0.803,4923044.112,1565654399999,3893192.968052,11082,2033477.175,1611026.011004,0,
1565654400000,0.804,0.845,0.781,0.809,4011887.652,1565740799999,3250301.802731,10201,1920110.007,1559229.779765,0,
1565740800000,0.807,0.849,0.711,0.718,7824309.956,1565827199999,6171532.72077,17133,3222299.649,2550680.042771,0,
1565827200000,0.719,0.777,0.689,0.709,6667637.959,1565913599999,4828987.204017,13584,2812685.704,2043122.056029,0,
1565913600000,0.708,0.735,0.676,0.677,4553264.191,1565999999999,3195408.779283,12656,2139022.064,1503445.542527,0,
1566000000000,0.677,0.726,0.675,0.683,3163205.808,1566086399999,2198411.683743,9135,1529772.878,1065778.55131,0,
1566086400000,0.686,0.697,0.664,0.676,2153045.74,1566172799999,1458360.950264,5930,1085196.606,736777.978713,0,
1566172800000,0.677,0.68,0.65,0.655,3621870.528,1566259199999,2405380.231161,10528,1578413.66,1050448.770959,0,
1566259200000,0.655,0.656,0.603,0.625,6968706.923,1566345599999,4381613.258166,13648,3118588.296,1961530.915357,0,
1566345600000,0.626,0.627,0.559,0.567,6191231.883,1566431999999,3643190.20014,11108,2587308.518,1521028.95711,0,
1566432000000,0.569,0.592,0.531,0.572,4715468.299,1566518399999,2636864.121788,10959,2219913.143,1243518.772898,0,
1566518400000,0.573,0.589,0.546,0.576,3254119.078,1566604799999,1854450.433786,8315,1673590.093,955680.887521,0,
1566604800000,0.574,0.58,0.542,0.577,2273667.507,1566691199999,1281741.211738,7642,1084671.332,612780.903748,0,
1566691200000,0.578,0.582,0.53,0.538,2998434.094,1566777599999,1667321.905261,9306,1395800.162,778378.257206,0,
1566777600000,0.539,0.56,0.518,0.522,2439118.181,1566863999999,1319043.842045,11287,1030098.413,560002.967856,0,
1566864000000,0.522,0.552,0.509,0.523,3189090.388,1566950399999,1691307.555101,7014,1412556.27,751402.458854,0,
1566950400000,0.523,0.536,0.428,0.436,6155505.517,1567036799999,2961407.824701,10359,2873049.301,1373697.855752,0,
1567036800000,0.436,0.446,0.39,0.401,6561137.683,1567123199999,2798141.882717,25454,3316490.229,1415103.335541,0,
1567123200000,0.401,0.425,0.397,0.418,4285344.004,1567209599999,1760389.510335,5836,1858819.759,765203.503007,0,
