unix,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
1619740800000,1765.10000000,1898.00000000,1630.00000000,1771.55000000,3311.31469000,1619827199999,5828955.86619050,18244,1806.65536000,3184234.04468410,0
1619827200000,1777.75000000,1777.75000000,1585.18000000,1706.14000000,2267.20543000,1619913599999,3764963.19707140,11879,1096.84991000,1825965.82536380,0
1619913600000,1700.25000000,1736.99000000,1606.78000000,1720.00000000,1731.14311000,1619999999999,2916053.36689960,8756,722.84957000,1218850.18031480,0
1620000000000,1720.02000000,2123.00000000,1720.02000000,1986.65000000,5405.27581000,1620086399999,10628586.33834680,26477,2976.39011000,5852357.48882300,0
1620086400000,1986.59000000,1987.17000000,1592.58000000,1636.87000000,2986.14017000,1620172799999,5238056.50833850,16668,1402.05035000,2464708.07773800,0
1620172800000,1636.87000000,1828.36000000,1624.00000000,1663.19000000,1576.43786000,1620259199999,2761346.94527400,10085,766.51747000,1347526.53881520,0
1620259200000,1661.84000000,1715.46000000,1550.00000000,1607.74000000,1212.48823000,1620345599999,1987404.45786250,7809,518.37427000,849348.47120490,0
1620345600000,1593.59000000,1696.37000000,1499.40000000,1573.20000000,1147.15247000,1620431999999,1798676.68516830,7176,536.24741000,841608.50578810,0
1620432000000,1562.01000000,1599.99000000,1506.97000000,1538.30000000,902.82988000,1620518399999,1413487.60674360,5089,434.29890000,680604.71039510,0
1620518400000,1553.90000000,1597.00000000,1500.99000000,1537.19000000,788.83132000,1620604799999,1216911.35482420,4807,405.93814000,626590.91772220,0
1620604800000,1537.19000000,1639.00000000,1400.00000000,1454.40000000,1169.89085000,1620691199999,1783533.64418980,6587,546.23390000,837937.86818540,0
1620691200000,1445.69000000,1494.99000000,1133.50000000,1473.00000000,1541.37870000,1620777599999,2144050.79460340,7958,790.46566000,1112102.24669900,0
1620777600000,1467.22000000,1505.00000000,1260.11000000,1260.11000000,1175.35704000,1620863999999,1678844.87864350,5376,623.65166000,893401.41950490,0
1620864000000,1261.15000000,1373.56000000,1129.00000000,1216.09000000,2049.66053000,1620950399999,2582656.54565110,8333,927.80578000,1175110.38847170,0
1620950400000,1221.51000000,1450.00000000,1219.05000000,1448.94000000,1772.61723000,1621036799999,2362411.46153060,9786,964.90519000,1287525.21247830,0
1621036800000,1448.93000000,1504.00000000,1332.57000000,1350.90000000,1967.18189000,1621123199999,2845570.47468710,10723,1048.99800000,1518094.32558290,0
