unix,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore,tb_base
1574899200000,220.08,224.6,212.02,217.41,11556.80086,1574985599999,2530899.68916,6274,5997.10206,1313789.1944929,0,
1574985600000,217.4,226.49,216.9,224.0,50234.55027,1575071999999,11222828.2936979,23621,26343.41527,5881106.2182666,0,
1575072000000,223.89,224.67,214.41,217.45,47622.18011,1575158399999,10490318.8361089,18794,23988.28449,5290884.4458015,0,
1575158400000,217.43,218.18,209.24,214.36,46721.57914,1575244799999,9973168.0498748,24501,23680.26481,5059706.1301251,0,
1575244800000,214.37,216.25,209.68,213.67,43397.32559,1575331199999,9250970.9345502,19593,21483.00834,4581775.3662296,0,
1575331200000,213.72,215.95,210.99,211.5,28430.46455,1575417599999,6066320.7000478,13295,14064.08334,3001910.4581469,0,
1575417600000,211.47,219.68,202.5,207.47,93351.89396,1575503999999,19572146.7800238,38729,43947.18205,9219472.845733,0,
1575504000000,207.36,214.46,200.88,211.5,58415.66785,1575590399999,12250900.2046183,23102,28227.06323,5927188.1936388,0,
1575590400000,211.6,214.0,209.2,212.84,36081.71398,1575676799999,7635950.9300331,16105,18172.70035,3846802.6065608,0,
1575676800000,212.9,216.62,210.01,211.0,26962.16937,1575763199999,5746370.3154666,11321,13481.37084,2872962.5841007,0,
1575763200000,210.97,214.89,208.0,212.58,23530.67976,1575849599999,4971614.7813878,10618,11020.49173,2329707.9038811,0,
1575849600000,212.42,215.08,205.4,208.27,36474.63924,1575935999999,7690860.1222739,16896,16063.86857,3390881.985596,0,
1575936000000,208.18,209.35,203.71,206.54,27927.89853,1576022399999,5779008.5202788,13053,12924.4709,2675191.5633275,0,
1576022400000,206.63,207.99,204.05,207.01,15264.51196,1576108799999,3149193.3312386,7791,6763.06859,1395012.897475,0,
1576108800000,207.1,207.97,203.67,206.79,26540.59504,1576195199999,5463102.0369853,12548,13170.59753,2711616.2522314,0,
1576195200000,206.62,212.71,206.25,211.32,33534.36619,1576281599999,7015487.04537,19871,15781.61779,3303584.5499326,0,
1576281600000,211.44,213.11,204.67,205.82,34067.96904,1576367999999,7112457.1944317,17754,16629.28775,3474907.9386269,0,
1576368000000,205.87,211.72,204.88,206.88,37076.8692,1576454399999,7694355.5642057,17971,18386.82608,3815098.4487562,0,
1576454400000,206.87,208.67,193.85,196.27,82405.61891,1576540799999,16478839.2806569,40213,38734.36438,7746488.2731105,0,
1576540800000,196.26,196.96,172.1,176.45,127025.58764,1576627199999,23345354.3415362,56991,59794.26527,10988861.1739675,0,
1576627200000,176.45,191.75,169.66,189.0,144833.0183,1576713599999,25986405.1707104,76448,75850.26465,13615409.2890939,0,
1576713600000,188.9,191.0,183.49,185.96,54337.20347,1576799999999,10148526.0259586,30108,27717.66898,5174818.9952816,0,
1576800000000,186.07,190.72,183.82,187.44,43236.75189,1576886399999,8094064.0457129,31219,21539.84305,4028443.1042276,0,
1576886400000,187.39,188.43,185.33,186.21,19488.47281,1576972799999,3636819.9778983,14615,8531.41908,1592444.8840437,0,
