unix,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore,tb_base
1558396800000,0.3172,0.3326,0.3079,0.3308,2748098.82,1558483199999,876886.633118,4035,1370265.07,436770.247175,0,
1558483200000,0.3308,0.3362,0.2978,0.3026,2128621.25,1558569599999,680503.227583,3474,1030110.74,331158.550862,0,
1558569600000,0.3026,0.3151,0.2918,0.313,2292166.28,1558655999999,694261.718597,3134,1216707.41,368575.730383,0,
1558656000000,0.313,0.341,0.3061,0.3144,1926233.21,1558742399999,611988.63297,3511,850147.06,271330.534688,0,
1558742400000,0.3143,0.3235,0.3109,0.3216,1047736.45,1558828799999,331182.681649,1517,547746.08,173666.068339,0,
1558828800000,0.3231,0.329,0.3088,0.3247,1402564.24,1558915199999,449226.937196,2393,605769.3,193761.061226,0,
1558915200000,0.3247,0.3398,0.3222,0.3354,2021725.83,1559001599999,668360.360758,3492,1009067.05,334055.723627,0,
1559001600000,0.3358,0.3405,0.3269,0.3356,1710854.08,1559087999999,574172.38108,3015,798731.65,268345.247425,0,
1559088000000,0.3356,0.3579,0.3221,0.3426,3119988.12,1559174399999,1066107.490297,4423,1398658.82,478503.225223,0,
1559174400000,0.3431,0.372,0.3102,0.3239,5558461.52,1559260799999,1923477.400059,7883,2569314.12,885717.079027,0,
1559260800000,0.3235,0.3443,0.3136,0.3425,1345327.85,1559347199999,443632.683588,2531,758424.5,250648.845692,0,
1559347200000,0.343,0.345,0.3307,0.3331,1140980.46,1559433599999,385493.668405,2167,590417.62,199477.98338,0,
1559433600000,0.3348,0.3419,0.3315,0.3405,1413782.07,1559519999999,476553.285388,2785,651202.77,219765.847243,0,
1559520000000,0.3407,0.3444,0.3118,0.3169,2017373.6,1559606399999,672418.34033,3846,839329.26,280301.138281,0,
1559606400000,0.3152,0.3207,0.2928,0.3038,1887051.05,1559692799999,581636.540611,3080,609126.21,187746.673034,0,
1559692800000,0.3035,0.3201,0.3007,0.3143,1104596.5,1559779199999,341488.503614,2035,433030.7,133449.625347,0,
1559779200000,0.3133,0.33,0.3057,0.3205,1722937.74,1559865599999,552139.769104,3162,790233.56,253411.992957,0,
1559865600000,0.3212,0.339,0.3169,0.3326,1223611.56,1559951999999,398857.521536,2265,638095.5,208313.57023,0,
1559952000000,0.3329,0.375,0.329,0.3355,6028868.6,1560038399999,2109020.935933,9212,2694002.79,944355.824884,0,
1560038400000,0.3365,0.3379,0.3088,0.3132,2012983.44,1560124799999,654668.057852,3589,818159.13,265949.51865,0,
1560124800000,0.3124,0.3326,0.3104,0.3279,1579898.64,1560211199999,511251.539428,2761,799157.68,259018.042423,0,
1560211200000,0.3293,0.3296,0.3144,0.3244,1043414.02,1560297599999,335370.662913,1811,443072.25,142466.810126,0,
1560297600000,0.3246,0.3338,0.3195,0.3316,1043602.94,1560383999999,342398.323756,2229,479782.78,157541.544369,0,
1560384000000,0.3316,0.333,0.3231,0.3237,983343.74,1560470399999,323148.622028,2017,382870.13,126014.312722,0,
1560470400000,0.3237,0.3441,0.3135,0.3344,1639737.1,1560556799999,533556.172386,3469,712596.0,232693.46595,0,
1560556800000,0.335,0.3688,0.3315,0.3571,3928201.16,1560643199999,1385099.309231,6102,1843359.29,649189.754499,0,
1560643200000,0.3565,0.3611,0.3091,0.3473,2559925.22,1560729599999,889788.066419,4175,1106358.01,381771.110213,0,
1560729600000,0.3471,0.3547,0.3424,0.3447,1754343.57,1560815999999,611196.405994,3305,982129.89,341891.147516,0,
1560816000000,0.3447,0.3555,0.3338,0.3366,1850830.51,1560902399999,638959.772925,3561,919443.99,317689.731272,0,
1560902400000,0.3373,0.3479,0.3349,0.3398,1314849.63,1560988799999,449819.230042,2408,581994.17,198962.417465,0,
1560988800000,0.3398,0.3413,0.3261,0.3284,2726421.74,1561075199999,902843.327706,4775,1445812.96,479706.374379,0,
1561075200000,0.3292,0.3378,0.329,0.3333,1055437.73,1561161599999,351254.993875,2257,442612.18,147381.360559,0,
1561161600000,0.333,0.3563,0.3298,0.3502,2721915.87,1561247999999,932167.805814,5537,1200603.53,412285.224935,0,
1561248000000,0.3502,0.3593,0.3419,0.3441,2393989.19,1561334399999,840598.731436,4604,1265669.97,444451.498296,0,
1561334400000,0.3441,0.3441,0.33,0.3389,1466261.12,1561420799999,496600.760068,2840,660756.44,224264.195473,0,
1561420800000,0.3389,0.3465,0.3326,0.3379,1521321.52,1561507199999,515854.211509,3233,604800.13,205084.218883,0,
1561507200000,0.3367,0.3529,0.314,0.326,4448459.71,1561593599999,1498689.974079,7804,1858319.09,625735.707734,0,
1561593600000,0.3258,0.3282,0.2934,0.3188,3006628.16,1561679999999,930299.849356,6680,1159354.06,359152.28957,0,
1561680000000,0.3188,0.358,0.3151,0.3164,3351088.79,1561766399999,1109672.297415,6361,1606897.04,535726.055414,0,
1561766400000,0.3164,0.3208,0.3021,0.3184,2555598.87,1561852799999,801956.174079,4780,1124820.32,353432.280178,0,
1561852800000,0.3191,0.328,0.2972,0.2989,2375580.97,1561939199999,744424.295995,4072,1183868.85,371335.664243,0,
1561939200000,0.2993,0.3154,0.2916,0.3093,1862724.62,1562025599999,565109.510022,3757,940927.06,285792.631766,0,
1562025600000,0.3096,0.3119,0.2814,0.2952,1652751.4,1562111999999,486864.037858,3509,732723.03,216582.78172,0,
1562112000000,0.2953,0.3028,0.2902,0.3019,1755460.12,1562198399999,522300.908678,2915,701656.35,209381.47223,0,
1562198400000,0.3018,0.305,0.2861,0.288,931044.0,1562284799999,273613.843378,2026,424454.79,125345.669588,0,
1562284800000,0.2885,0.2917,0.2839,0.2882,738097.61,1562371199999,212371.88105,1379,329505.54,94932.272799,0,
1562371200000,0.2896,0.3049,0.288,0.2946,1385877.77,1562457599999,406230.636334,2265,732747.07,214958.414828,0,
1562457600000,0.2945,0.3,0.2928,0.2986,594238.72,1562543999999,176254.632147,1299,299295.14,88821.835725,0,
1562544000000,0.2986,0.313,0.2863,0.2906,1807192.69,1562630399999,541938.651337,3411,786093.0,236586.209545,0,
1562630400000,0.2906,0.2956,0.274,0.2921,1817817.22,1562716799999,524212.576807,2905,776448.68,224279.411852,0,
1562716800000,0.2925,0.2941,0.2629,0.2703,1741715.01,1562803199999,480263.963321,3300,642634.91,177347.912657,0,
1562803200000,0.2697,0.285,0.2452,0.257,1315663.2,1562889599999,339709.334315,2489,595848.85,154825.184284,0,
1562889600000,0.2569,0.2728,0.2488,0.2658,1042909.56,1562975999999,275955.05555,1771,483154.05,127725.386798,0,
1562976000000,0.2658,0.268,0.2001,0.256,1381520.25,1563062399999,351157.322805,2089,567716.46,145352.648726,0,
1563062400000,0.2567,0.2574,0.22,0.22,1171416.27,1563148799999,277181.402885,2435,467595.61,111035.669428,0,
1563148800000,0.22,0.279,0.2034,0.2436,5556817.17,1563235199999,1388320.302023,7936,3006263.06,761231.508413,0,
1563235200000,0.2432,0.2669,0.212,0.2163,3796274.34,1563321599999,932530.795065,7075,1539499.83,381771.649483,0,
1563321600000,0.216,0.2396,0.2063,0.227,1927899.16,1563407999999,429192.293166,3339,967111.86,216918.34039,0,
1563408000000,0.2265,0.2429,0.2175,0.237,1207884.73,1563494399999,279821.60717,2177,609241.91,141478.314666,0,
1563494400000,0.2369,0.2417,0.2303,0.2353,823971.09,1563580799999,193950.298336,1699,378076.15,89042.311013,0,
1563580800000,0.2353,0.259,0.2335,0.2473,1072631.24,1563667199999,263420.68816,1827,473198.76,116416.699285,0,
1563667200000,0.2461,0.2472,0.2367,0.2436,916070.46,1563753599999,220889.352471,1677,364715.16,87965.851565,0,
1563753600000,0.2436,0.2445,0.2291,0.2358,833069.58,1563839999999,198132.913651,1517,419229.82,99771.049677,0,
1563840000000,0.2358,0.2409,0.2223,0.2232,760062.48,1563926399999,174271.662456,1700,371386.89,85039.100651,0,
1563926400000,0.2233,0.2299,0.2149,0.2264,856765.01,1564012799999,190186.350181,1830,368214.28,81878.693878,0,
1564012800000,0.2259,0.2376,0.2257,0.2339,668660.72,1564099199999,155551.482456,1264,329594.88,76739.801229,0,
1564099200000,0.2341,0.2605,0.2264,0.2344,713941.51,1564185599999,167609.992432,1284,350817.48,83339.294993,0,
1564185600000,0.2339,0.2398,0.2184,0.2235,916934.86,1564271999999,209603.266705,1586,325499.94,74095.234429,0,
1564272000000,0.2237,0.2311,0.2154,0.2277,500404.25,1564358399999,113025.167991,1133,236080.2,53358.332749,0,
1564358400000,0.2281,0.2301,0.2202,0.2231,505573.82,1564444799999,113370.189981,1084,206573.69,46330.353216,0,
1564444800000,0.2222,0.2263,0.2186,0.2239,477010.76,1564531199999,105977.571428,956,201427.2,44809.334532,0,
1564531200000,0.2234,0.228,0.2175,0.2243,901111.21,1564617599999,200332.277906,1614,363918.19,80928.191936,0,
1564617600000,0.2243,0.2245,0.2156,0.2195,1063763.29,1564703999999,234642.025751,1468,577367.57,127493.255458,0,
1564704000000,0.2195,0.2231,0.21,0.2157,1600306.05,1564790399999,343885.920687,1898,692492.01,149383.605256,0,
1564790400000,0.2153,0.2199,0.2141,0.2152,435487.02,1564876799999,94241.738956,857,202700.29,43905.172082,0,
1564876800000,0.2152,0.2172,0.2092,0.2115,580410.04,1564963199999,123280.080335,935,223279.99,47506.680657,0,
1564963200000,0.2115,0.2178,0.2114,0.2117,1314768.09,1565049599999,282255.570276,2225,493703.3,106111.307521,0,
1565049600000,0.2124,0.2126,0.1972,0.1987,1106622.97,1565135999999,225999.676105,2089,389657.14,79477.591743,0,
1565136000000,0.1988,0.2027,0.1946,0.1973,1439470.33,1565222399999,285997.266641,1980,607607.07,121015.625286,0,
1565222400000,0.1969,0.1975,0.1856,0.188,1100981.42,1565308799999,211737.675589,1627,514199.63,98766.895142,0,
1565308800000,0.1888,0.2003,0.1813,0.1885,1946788.59,1565395199999,370449.272924,3007,847910.74,160717.852696,0,
1565395200000,0.1898,0.2039,0.1885,0.192,1527892.51,1565481599999,297718.764675,2308,842958.51,164411.679318,0,
1565481600000,0.1916,0.1955,0.191,0.1937,792080.52,1565567999999,153246.256825,1105,357475.39,69238.730605,0,
1565568000000,0.1938,0.1944,0.1875,0.1879,489529.85,1565654399999,93325.953044,747,177916.32,33958.540133,0,
1565654400000,0.1879,0.1883,0.1772,0.1815,1033331.43,1565740799999,188467.949156,1605,406292.63,74284.673659,0,
1565740800000,0.1818,0.1818,0.1614,0.1624,1319855.75,1565827199999,225717.720868,2079,532562.04,91216.312762,0,
1565827200000,0.1629,0.1804,0.1593,0.1736,1152220.61,1565913599999,194705.058732,1417,615411.33,103768.470276,0,
1565913600000,0.1743,0.1896,0.1698,0.174,1809438.44,1565999999999,321533.778305,2076,835250.09,149009.934578,0,
1566000000000,0.1728,0.1735,0.1673,0.1711,359662.51,1566086399999,61575.791579,549,177121.71,30383.106347,0,
1566086400000,0.1713,0.1772,0.1682,0.1752,485353.36,1566172799999,84580.50464,696,265648.64,46428.526654,0,
1566172800000,0.1746,0.1775,0.1712,0.1745,452729.57,1566259199999,78976.9431,721,176164.9,30790.68205,0,
1566259200000,0.1751,0.1752,0.168,0.1681,451142.13,1566345599999,76767.928857,695,186383.26,31710.838202,0,
1566345600000,0.1688,0.1735,0.1614,0.1724,772341.61,1566431999999,129010.220204,1266,384309.25,64504.860596,0,
1566432000000,0.1724,0.1797,0.168,0.1758,1359581.2,1566518399999,236897.81951,1801,669757.05,116822.032866,0,
1566518400000,0.1758,0.1997,0.1701,0.1849,4197200.12,1566604799999,784416.052622,4318,1935713.28,363550.974005,0,
1566604800000,0.1854,0.2044,0.1826,0.185,6072802.42,1566691199999,1177252.922814,5820,2734768.53,531620.378238,0,
1566691200000,0.1852,0.1886,0.1745,0.1793,1314941.65,1566777599999,239455.959549,1496,517727.69,93697.019321,0,
1566777600000,0.1792,0.1833,0.1751,0.1776,1270617.26,1566863999999,226758.860761,1689,523237.37,93365.833701,0,
1566864000000,0.1777,0.178,0.1665,0.1723,1767086.72,1566950399999,301624.108154,1790,679378.95,115621.468451,0,
1566950400000,0.1721,0.1738,0.1566,0.1586,1166168.36,1567036799999,192796.390173,1626,445228.13,73982.262741,0,
1567036800000,0.1582,0.1589,0.1496,0.1545,1484459.86,1567123199999,227499.934388,1458,630853.23,96970.12383,0,
1567123200000,0.154,0.1659,0.1524,0.1641,533930.66,1567209599999,84721.482751,706,336452.81,53470.68558,0,
1567209600000,0.164,0.1659,0.1595,0.1622,394154.98,1567295999999,64548.289114,521,173461.37,28444.625174,0,
1567296000000,0.1626,0.1626,0.1561,0.1608,398165.9,1567382399999,63098.123543,529,210483.92,33343.012957,0,
1567382400000,0.1608,0.1732,0.1601,0.1729,871068.44,1567468799999,144604.257155,860,445447.41,74062.403278,0,
1567468800000,0.1733,0.1737,0.1656,0.1714,748935.36,1567555199999,127289.194314,1000,299794.86,50932.251379,0,
1567555200000,0.1715,0.1716,0.1631,0.1646,471237.84,1567641599999,78604.133676,793,241109.59,40261.310302,0,
1567641600000,0.1642,0.1658,0.1584,0.1591,506408.38,1567727999999,82154.393283,654,176450.6,28699.391994,0,
1567728000000,0.1587,0.1611,0.1536,0.1568,711679.55,1567814399999,112290.776275,1148,288501.2,45418.967047,0,
1567814400000,0.1562,0.1648,0.1536,0.1637,310031.18,1567900799999,49598.48373,383,159449.98,25600.357156,0,
1567900800000,0.1639,0.1661,0.1596,0.1617,799865.74,1567987199999,130543.541833,814,329736.38,53868.983109,0,
1567987200000,0.1617,0.1648,0.159,0.1644,629819.7,1568073599999,101819.552708,706,318543.71,51640.434471,0,
1568073600000,0.1644,0.1664,0.1591,0.161,821774.51,1568159999999,134888.560661,938,304454.94,49992.456872,0,
1568160000000,0.1608,0.1627,0.1561,0.1566,465354.47,1568246399999,74163.655662,555,169249.93,27003.258088,0,
1568246400000,0.1561,0.1655,0.1553,0.1605,780134.55,1568332799999,122929.26977,797,354936.43,55988.719324,0,
1568332800000,0.1606,0.164,0.1576,0.1612,449304.22,1568419199999,71831.974245,591,155603.71,24880.075479,0,
1568419200000,0.161,0.1687,0.1605,0.1653,980437.86,1568505599999,161268.27207,1073,391571.19,64607.803281,0,
1568505600000,0.1663,0.1663,0.1632,0.1649,186978.43,1568591999999,30696.338509,208,119845.15,19686.993492,0,
1568592000000,0.1643,0.1679,0.1603,0.1641,696774.05,1568678399999,113892.206504,895,371802.99,60906.093394,0,
1568678400000,0.1641,0.1767,0.1626,0.1752,1295476.64,1568764799999,221838.590831,1160,631195.4,107969.901389,0,
1568764800000,0.1752,0.2038,0.1749,0.1922,3938749.24,1568851199999,746357.827423,4062,1718536.71,326064.650752,0,
1568851200000,0.1917,0.2431,0.1861,0.2273,5732192.52,1568937599999,1238680.085673,9201,2745173.77,594247.415686,0,
1568937600000,0.2272,0.27,0.2119,0.233,11152008.25,1569023999999,2698072.580799,14637,5146633.02,1249063.700332,0,
1569024000000,0.233,0.2562,0.2231,0.2467,3965568.3,1569110399999,944582.739348,5642,1856468.58,442036.423621,0,
1569110400000,0.2464,0.2583,0.2309,0.2361,3561505.8,1569196799999,862802.950448,4638,1731438.47,418663.363265,0,
1569196800000,0.2361,0.2382,0.2071,0.2088,3643327.11,1569283199999,800194.262243,4294,1424499.27,313827.413734,0,
1569283200000,0.2097,0.2349,0.175,0.1891,5239782.28,1569369599999,1087057.259347,7005,2221581.82,463925.150882,0,
1569369600000,0.1891,0.2129,0.1885,0.2126,2887383.22,1569455999999,574430.566426,4536,1518746.17,302639.23323,0,
1569456000000,0.2128,0.2347,0.2065,0.2186,9978566.2,1569542399999,2203274.394328,13242,4697832.16,1038697.903547,0,
1569542400000,0.2179,0.2253,0.209,0.2134,3208717.47,1569628799999,694324.463587,4025,1628975.61,353367.812927,0,
1569628800000,0.2134,0.2206,0.2095,0.2107,2109729.77,1569715199999,451671.213797,2299,1052409.63,225579.775235,0,
1569715200000,0.2111,0.2134,0.1963,0.2012,3134298.89,1569801599999,636034.317469,3304,1387427.94,281261.789367,0,
1569801600000,0.2013,0.2101,0.1894,0.204,3608542.53,1569887999999,715252.408626,3667,1515505.64,300348.473251,0,
1569888000000,0.2046,0.2236,0.1999,0.2116,3186432.97,1569974399999,673553.589645,3818,1533542.85,325084.922935,0,
1569974400000,0.2113,0.2204,0.2024,0.208,3143609.06,1570060799999,660452.410304,3750,1348564.83,283515.351971,0,
1570060800000,0.2083,0.2149,0.2016,0.2113,1781753.4,1570147199999,370834.575295,2196,712648.13,148601.251696,0,
1570147200000,0.2113,0.2288,0.2064,0.2203,3629303.89,1570233599999,792116.711195,4126,1785963.85,391583.783984,0,
1570233600000,0.2193,0.225,0.213,0.221,2267430.62,1570319999999,496466.662374,3025,945294.89,207406.395023,0,
1570320000000,0.2213,0.2229,0.2085,0.2114,1796866.3,1570406399999,385082.093018,2440,787048.74,168978.640778,0,
1570406400000,0.2115,0.2267,0.2096,0.2202,2375464.7,1570492799999,518342.6958,2938,1312437.15,284413.594829,0,
1570492800000,0.2205,0.2614,0.2204,0.2581,4593256.39,1570579199999,1114417.260472,6444,2321474.29,563219.313314,0,
1570579200000,0.2594,0.28,0.2461,0.2559,7846199.34,1570665599999,2055807.02064,11386,3678881.06,965825.066496,0,
1570665600000,0.2554,0.2774,0.2474,0.2717,4174346.55,1570751999999,1105263.642515,6647,2088231.67,553035.461456,0,
1570752000000,0.2718,0.2796,0.2554,0.2567,2433565.25,1570838399999,652112.802866,4233,1113068.76,298458.352086,0,
1570838400000,0.2559,0.2638,0.2511,0.257,1057953.06,1570924799999,273065.459914,2373,499309.0,128643.057895,0,
1570924800000,0.257,0.2977,0.2563,0.2968,3521768.76,1571011199999,973138.582946,4613,1853822.42,512336.938931,0,
1571011200000,0.2976,0.3417,0.2859,0.3323,11845597.55,1571097599999,3717830.059475,18445,6257130.79,1963423.232652,0,
